Area,Area Code,Item,Item Code,current_year,current_area_harvested_ha,current_production_t,current_yield_kg/ha,beta_1965,beta_1966,beta_1967,beta_1968,beta_1969,beta_1970,beta_1971,beta_1972,beta_1973,beta_1974,beta_1975,beta_1976,beta_1977,beta_1978,beta_1979,beta_1980,beta_1981,beta_1982,beta_1983,beta_1984,beta_1985,beta_1986,beta_1987,beta_1988,beta_1989,beta_1990,beta_1991,beta_1992,beta_1993,beta_1994,beta_1995,beta_1996,beta_1997,beta_1998,beta_1999,beta_2000,beta_2001,beta_2002,beta_2003,beta_2004,beta_2005,beta_2006,beta_2007,beta_2008,beta_2009,beta_2010,beta_2011,beta_2012,beta_2013,beta_2014,beta_2015,beta_2016,beta_2017,beta_2018,beta_2019,beta_2020,beta_2021,beta_2022,beta_2023
El Salvador,60,Sugar cane,156,2023,77819.0,7393029.29,95002.7,0.7406404821227185,0.7346995922786663,0.6027768101638775,0.5379976759392581,-0.07522179249204737,-0.8140838921264512,0.833272007386498,0.7766873358775537,2.182970912659189,2.1722840731449553,0.8538317991032084,0.7626506664014325,0.3938749093258765,0.38208917529170044,0.49885335606515685,0.24934438123906194,0.2917309334950822,0.74576178909752,0.5104036788412177,0.8475594633318184,0.07314714802651628,0.26353780367898405,0.8612712468823733,0.881042169329912,0.832802606591414,0.8284543695999067,1.2317401293335921,1.6419724653286998,1.0326577900397849,1.060233209402776,0.4469102432759256,0.3925260380038251,0.2691784690986116,0.1356462005923445,0.15432924534457648,1.5614853544692189,1.2445423200404764,-2.1334932057239575,2.2047496878257453,-0.11371487057786284,0.18936524760358298,0.3756756989883446,0.41904569467622343,0.8838239997918487,0.09100747501336183,-0.16152795800646616,0.08749792286989946,0.15338401168924212,0.26300115895340326,0.21398581337849754,0.23813656065208655,-0.10097985494253278,-0.3932893074290622,-0.28292446966768664,-0.2145182969826915,0.26337058770730515,0.3116413980374111,0.11515904425387616,0.25724686281776626
El Salvador,60,Sweet potatoes,122,2023,132.0,763.62,5784.0,0.7307468546595457,0.7307468546595458,1.0000000000000056,1.0000000000000056,0.529984005969991,0.529984005969991,1.1898972640507874,1.1898972640507874,1.5667993186795461,1.4358845602330808,0.8017520667414606,0.8017520667414605,0.44574274453559215,0.5176564369583005,0.49615820683769185,0.49615820683769185,0.4961582068376921,,0.0,0.0,0.0,0.0,0.0,0.0,0.7788707856896759,0.723040020794341,0.6658533936915263,0.6321402319538105,0.4523559792572915,0.07925485485697009,-0.9883380705866982,0.8198453230406206,1.0076243928224007,0.9458141756227211,0.9399613911731469,0.9384097582937447,0.9010193537566282,0.7950381717044223,1.1026382047106078,1.0641122166720447,1.6880499174550154,1.2108570646939034,1.441834230056435,1.518005861066077,1.5220304446574868,1.5254400944507533,1.5481705321035644,1.9857806121609518,1.7080100620951248,1.4345585636394882,1.4289878127743032,1.099607068111669,1.128680904775803,1.4460544995407638,-0.003648817823149177,1.289221122946619,1.3188967915201928,1.3096999195679304,1.4015564161543252
El Salvador,60,"Tangerines, mandarins, clementines",495,2023,797.0,24707.03,30996.8,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.23022081359358137,-1.4812291455055178,-1.5430736611185714,-1.4671974725755885,-2.150899418502413,-22.575053080236817,1.573048403747816,1.0162042420112989,1.004566146761139,1.0058250642756548,0.7064054829886657,-0.16132008202388393,-0.4811989914767484,-0.477472422307163,0.1664984814335787,0.5786635632086176,0.2996175385552035,-0.28021099180951226,1.498505848236485,1.1894541028666492,1.2441491563803764,0.7703175924173884,0.9782863841562011,1.017332348118094,0.9748555022353438,1.119689525015786,1.1238552278417748,1.0102525852147368,0.8986328789790885,0.6164446798685224,0.6057137966120774,0.3997373282305849,0.39913411438199536,0.7009076653035488
El Salvador,60,Tea leaves,667,2023,343.0,674.03,1963.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9999999999999998,1.000000000000001,1.0000000000000009,1.0000000000000007,0.9999999999999996,0.9999999999999994,0.9999999999999992,1.0000000000000009,0.999999999999999,0.999999999999988,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,1.1926815453366961,1.3816022052590695,1.4054131973558026,1.2041757968430757,1.2402398670158108,0.6973686594738872,1.0683755723175532,1.1734686966632784,1.2587908875135645,1.0989119613561007,1.2496907607556997
El Salvador,60,Tomatoes,388,2023,394.0,22567.55,57266.6,1.5108162541335453,1.3448189404917992,1.172487461421629,0.8990466415748063,0.9828319442589483,0.8840004964707181,1.1093190130525894,1.1059252768912768,1.1088289696606626,1.369356883942338,4.055605903871652,0.3242493414868689,0.30168719125746557,0.24722691143056733,0.20162434126012446,-0.0489108067552121,-0.09635544322047679,-0.10149598932639006,0.47006551795400964,0.013284574276583777,0.14125601034771282,0.017980637039837363,0.34838903040687014,0.3912792742169418,0.004436591178592805,0.4370899066908833,-0.08083250608923659,-0.5707096947597861,-0.4135757317716789,-0.31612184360500184,1.4353252067562703,1.6416952149065944,1.6468578347905227,1.689874538830354,2.250894171010289,1.068317110158669,1.4844351188540472,0.637000383256002,0.7514404199837119,0.36566128035978984,-1.8553745725989814,0.21464784463514258,1.0594772531219054,0.653756626459408,0.6555503560452139,0.6351158588520227,0.5393245952517224,0.4624060505360525,-0.11855922396638191,-0.15576667274397774,1.2838776482513954,-1.1356817341798768,-1.7763155288177908,-1.268256150781414,-0.8232532055100544,-0.3255726670285798,-0.3577077785354027,0.2687748229871488,1.1617845159466034
El Salvador,60,"Treenuts, Total",1729,2023,1619.0,1281.58,791.7,0.8609716201708062,0.8609716201708063,0.8647367986207114,0.4494671748215631,0.42952083119808276,0.02240444354326076,-0.02067144429580207,0.020863410494906285,-0.01931346608121936,-0.010005175410187068,1.0667709324074814,1.0470674731963925,1.1166240682152067,1.127342490012418,1.0742788265488348,1.0742788265488348,1.1444641151289714,0.997493939397553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9510949845986381,0.9385866644688277,0.9136943853442707,1.0833750632093277,0.8285827472304829,1.0186916205136665,1.0184978838377632,1.009989046646133,1.1188124005358302,0.4134943678044604,0.5809638119281092,1.4258950657567215,1.3535909968643995,1.7548676270980479,1.025761494048369,1.2335745179757083,1.317447777173697,1.2942899430420038,1.2760895152969471,1.5611584277908337,3.3617434911286224,0.6796319925752619,3.8718814980932166,-2.6308411922653803,0.029005325310511847,0.17113362620848663,-0.271988644288667,0.17742478006539517,0.03651336221208471,-0.07273024062311068,0.9667044218390924,0.10340299032633664
El Salvador,60,Unmanufactured tobacco,826,2023,894.0,1817.82,2032.9,1.028915491779924,1.3599805848528386,-0.6390562695273015,-0.5184850993469697,-0.36921695005123356,-0.3011829049845597,1.2032014855926445,1.2032014855926445,1.1659994744954003,1.163513269754278,1.1209799779321779,1.0080535592509487,1.0037745293198956,1.0061357538289608,0.8093514711450314,0.7803519341670233,0.8008719461138654,0.7919642362606644,-0.5357245201238195,0.8713532926925461,0.8876624619834184,0.8567289714807887,0.9438562120875317,0.8148799026094465,0.6670693354462991,0.6138942066181655,0.4259940781366693,0.35735613828976737,0.32453996235367566,0.3709281560925636,0.7332020645624061,1.0203818311239123,1.0141076933479938,0.9999430308353571,2.0279704789848525,0.627310004488302,0.6050675053529063,0.7504598118412076,0.7869119208880551,1.0739100780572182,1.0601984367266826,0.7440208692901676,0.6965537967847311,0.6710081055242144,0.6740891715644048,0.727021236503437,0.9134151169064422,0.9815392437479613,0.9638413149958747,0.9765616289983078,0.9780992458322744,0.04516687882959024,-0.25979286122633033,-0.21485625778542164,0.022152640723536947,0.1355506363254898,0.6540080312905779,0.731567887249613,0.040235253504536266
El Salvador,60,Vegetables Primary,1735,2023,6487.0,130936.3,20185.7,0.7505319137485718,0.7840230961229104,0.8833455854649067,0.8928212797117309,0.9725106345979148,1.1580229242121212,0.7149992987234413,1.0349563414464251,0.8546783623190327,1.0518682747321875,0.7393339227529162,1.707983948224669,1.580338689788069,0.12164739839767391,0.08784179360146069,0.4795315444590921,-0.6419547404003847,0.14811561897523948,0.6214493127997235,0.13284964248545497,0.17723613155671525,0.15256186130253932,0.8859666201321685,0.2865857852696306,-0.6943782746212531,-0.7974964792379315,-0.23434544882709382,-0.7113627656362116,-0.7959316954028702,-0.3846029782912334,1.082501398771167,1.2105177536640688,1.203930911928824,1.2405735224589214,1.674501779595397,0.5982915732184871,0.8182750824124985,0.8331559474584829,0.3094170340287128,0.36197229387934743,1.0043980840802138,1.0095936297205552,0.9926300935181921,0.9602938574357789,0.710029231830405,0.6946231774973962,0.7023876892254491,0.6081503702952605,-0.15370263029618172,-0.13978426639888075,-0.8730037372049958,-0.7424819610652112,0.20765717952726717,-0.2212404836404019,0.008634946191502579,-0.016918532689863337,-0.0807828842645075,0.019573704094822352,0.3470376112990709
El Salvador,60,Watermelons,567,2023,2230.0,48922.57,21939.4,1.4873956578807015,0.25739437586120634,0.4202894593167119,0.47866132686644497,0.4914751916889245,0.42483237404686747,0.37626534359086566,0.23681540625227948,-0.21389561114462233,-0.9069875033557075,0.30307320529491666,0.733131582502039,-1.1554218974863109,-1.2201182450907024,-1.1019894192038808,-1.18633558904982,-0.818473769837978,2.636152633316312,0.08674490896920685,0.19733475403973827,-0.29449163197635153,-0.5343517707302581,0.7746384412427086,2.147794454515407,0.7820722518283647,0.876605769295184,1.0772835861972136,1.1148093855536412,1.061995623990375,1.0502230015934457,-2.586279960399949,1.0088207261914912,0.43428253642995646,0.6521943413178197,0.6683977313263932,1.2614084357889055,1.421208247711151,1.280083708018442,1.219271500217122,1.2432089630579577,0.49651415344018196,0.6934523141566977,0.5808811009812852,0.24859830330114768,1.2164698370107339,1.2468311459982415,1.3091574551384741,1.3945247089441692,0.9497989565632008,0.8642324183802654,0.8381040302405536,0.7772240154921235,0.6380523260109875,0.7250751006873648,0.7667429545540259,0.7743049524657858,-0.04608642213498783,0.17835993994828925,0.1531209121599093
El Salvador,60,Yautia,135,2023,4717.0,48360.69,10251.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0628633194204584,1.0907663931473823,1.1036608481370964,0.6826097980647163,0.7230948036334938,0.5184454765479773,0.7589692069197205,-5.369662505959703,-2.9118580405443817,2.0202984237252832,4.947326812711404,47.30488108735698,19.77358945143849,10.464900327603614,0.536224422776848,0.27274278860801504,-0.09711474866174699,-0.07160997094878825,0.04811172728181617,0.016432428471225773,4.4835041068162615,-3.5133407074591587,1.3032159264611765,0.11128544556188526,-0.7922378616253795,-0.0922254399181644
Equatorial Guinea,61,"Abaca, manila hemp, raw",809,2023,1790.0,231.94,129.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028175587916109406,0.8092012510390666,0.8335374592539126,0.8335374592539126,1.956981613654773,1.9569816136547733,4.045873090842407,2.087488608854172,-2.440628948004771,-2.0689382901902458,-3.8611341562927493,-2.34907738530545,-1.5285303845026064,0.8137383675028314,3.0614433584845586,3.0614433584845586,,,1.4486331259484713,0.793132636723703,0.82130790716087,0.7820954107574332,0.6061404942679819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23319594118220507,0.4772237110370117,0.0008564579713609929,-0.17508605873593472,0.044362071262439254,0.06592456905342173,0.2959395385858955,1.0627504154354355,0.3454001513379956,-0.4310328344790286,-0.49790408340926756,-0.42928189068987727,-0.22093184350826145,0.6937410877134234,2.1490491919440164
Equatorial Guinea,61,Bananas,486,2023,6610.0,31388.65,4749.0,4.835997162455117,6.305334886442076,5.690321836879995,4.928289034384635,4.928289034384635,0.6804192155097069,0.4994653840583019,0.03712976732711773,0.017529967756156464,0.037902473921905745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19632391071657043,-0.1733145128981375,0.017364018852542726,0.02794527981058907,0.09411269682445157,0.14970381413898745,0.2536442215385712,0.40224972711386486,2.019952305970281,5.995623781428275,4.803298369578343,4.300400823914045,2.6382762333137033,14.840264694736504,15.77570522618212,15.721779491448236,10.849265211008836,0.7461215829005837,0.8240956141719233,0.6669307906570281,0.31415413043243934,2.1594252288275664,1.687711197319919,1.166523957290904,0.9711211772367553,1.0546284342268344,0.9998684706623365,1.003198547875417,1.01065795645902,1.0014635209176992,1.0002753494162446,1.0020974822808384,1.005974632608297,1.0154008208435952,1.028313914560388,0.18306657610738306,-0.22864517288977615,-0.02128147969944306,-0.13905013965521223,-0.13963389410353616,-0.3122983189588996,-1.1389941252957232
Equatorial Guinea,61,"Cassava, fresh",125,2023,24507.0,75125.69,3065.5,2.175172739230138,2.5012886238465413,0.2536825300216606,4.540658778652319,4.540658778652318,5.938397648872737,1.542243888658542,0.0,0.813923565918479,1.3139995642810318,1.3699319715211942,1.4279641018788425,1.3771936975245254,0.0,0.0,0.0,0.0,1.2173724270730262,0.32386206983000115,-0.002781930256119243,-1.6462885053712937,-0.7955731897766294,-0.014250819619776508,1.1162460609590377,0.0,7.326805366377272,4.934026945270804,3.7446066545419043,8.443334447716529,2.1917801389743055,0.6997394372508667,0.8747469024426566,0.7879930060002812,0.9288063334583924,1.0797399723668826,0.9383900345995329,1.0586270714239432,0.46306474813433596,0.32671334714625705,0.9596496038849451,5.093282183493627,6.034484547753459,3.537578585922052,-11.620544862109103,83.55926741436517,8.343534524004312,-4.71583778204205,5.07141497039204,4.594539512400618,13.054859277292461,1.195572771274948,0.33763708253089963,0.8860940147157191,-0.5456944820285539,1.6057287692953441,-0.6075244565461208,-0.6279857593537173,-0.6807506974851004,-0.9883711287725405
Equatorial Guinea,61,Cocoa beans,661,2023,9829.0,1000.0,101.7,0.0,0.0,0.0,0.35986017764709666,0.4586814626723156,0.31043008048694903,0.1630240570671027,0.20706139180538968,0.19562104677975556,0.21518399879175631,0.25857808143993766,0.0,0.0,0.015205307366756243,0.009256018970089762,0.03218146418319352,0.007587107301478145,-0.007542250968990811,0.008214779839075512,-0.0038942150551607504,-0.007423540841216231,0.13206210566875345,0.06449264660753362,0.06654458891775629,0.0554768348063415,0.05103219162806031,0.28977451763515566,-0.4645686026387735,0.8131867821028176,1.6080944641513444,0.43186965275151823,0.8573684949219782,-1.5745173421343377,-0.049679164761281,0.8738430945850053,0.8921795476699637,0.7646177573046744,0.9491499104031978,1.0081003322815365,0.9982639396650419,1.0106083742727678,0.9995481984412994,1.001140285345441,0.9928914580772569,0.9978120580289978,0.9956170937572416,0.9803424690803098,0.9805559501673763,0.9636921399598875,0.9609632343090235,0.949572311482731,0.945556423947814,0.9528028140555875,1.0050177339209203,,,0.9853486233121675,0.9924091181094444,0.9924091181094444
Equatorial Guinea,61,"Coconuts, in shell",249,2023,5335.0,9820.21,1840.6,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.100671066859429,-0.6261746259292856,-0.6139464763438415,-0.6037097718457345,-0.6477660066372705,1.0124702013621643,1.0118566574287198,1.0019405802367,0.9993546515234943,0.999989084799566,0.9998762152949082,1.0000302256654858,0.9988112580284444,1.0005655151409765,0.8926224150378801,1.0558098089063161,1.0529033916476653,1.0434309025245434,1.0103192370968992,0.9877364345595891,1.1330411772875628,72.10034059999141,18.707647254712942,2.0074993422450063,1.2912382961424453,1.212609210749053,0.45078425724140797,0.641684648199785,0.8831944601088336,1.0436826246478736,0.9842168064370433,0.9822417655828779,0.984258946233257,0.9839991460058624
Equatorial Guinea,61,"Coffee, green",656,2023,11139.0,4091.67,367.3,0.05512566462446807,0.06558555140367693,0.3683942954809822,0.5046143801028284,0.5220413335941783,0.5410029987849314,0.0,0.0,0.0,0.2161165914397467,-0.024958075724978355,-0.024958075724978344,0.07287116843650233,0.17990178834669576,0.5542816102642156,0.5331142243805179,0.20747387566129302,0.1788900184310531,-0.1513805775096254,-0.04510951158967176,0.34687365734855463,0.5346403772247008,0.8519133247712617,0.9451984246855722,,0.6729617420474499,0.8751292781024512,0.9252526768348163,0.8069837910292017,0.8892548921902067,0.8747550852667837,0.7690436612289383,0.7973888348780535,0.7819207147894139,0.9267428811697336,0.9214579357912712,0.9214579357912712,0.9214579357912712,0.8512107054512142,0.9288289815018578,0.8630245731854437,0.8872408591461212,0.8837305635005853,0.9319239135502123,0.9225051234366928,0.9850669298954802,0.9795970860691526,0.9881710031505598,0.9999119661549845,1.0145393945464647,1.0111508023695528,0.8490188621987891,0.9185462127706199,1.0630036590487217,0.9713120076662777,0.9407484314262685,1.0555824528146238,1.027566925893085,0.9898418617083187
Equatorial Guinea,61,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",149,2023,6257.0,39268.49,6275.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4336120776038606,6.62260657638153,5.382462853216262,3.247992772414821,1.5369461542362712,-0.5771660124457237,-1.2518936076183649,-0.07119127142318193,-0.9468292299019295,-0.4781965824960097,-0.30458079946678257,2.0052675730887484,0.6313084906789084,0.6243098944420388,0.53703797900897,0.6226464531195518,0.7820985457665338,0.649121041303258,3.1501198444641165,0.3150284019441238,0.29300362168613103,0.7768944532173856,0.6933301165036956,0.6989846778515835,0.6914888579731497,0.6377321756241053,0.6228898390335917,0.4159488836080856,0.40131675068860967,0.323946086165231
Equatorial Guinea,61,"Fibre Crops, Fibre Equivalent",17530,2023,1790.0,231.94,129.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028175587916109406,0.8092012510390666,0.8335374592539126,0.8335374592539126,1.956981613654773,1.9569816136547733,4.045873090842407,2.087488608854172,-2.440628948004771,-2.0689382901902458,-3.8611341562927493,-2.34907738530545,-1.5285303845026064,0.8137383675028314,3.0614433584845586,3.0614433584845586,,,1.4486331259484713,0.793132636723703,0.82130790716087,0.7820954107574332,0.6061404942679819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23319594118220507,0.4772237110370117,0.0008564579713609929,-0.17508605873593472,0.044362071262439254,0.06592456905342173,0.2959395385858955,1.0627504154354355,0.3454001513379956,-0.4310328344790286,-0.49790408340926756,-0.42928189068987727,-0.22093184350826145,0.6937410877134234,2.1490491919440164
Equatorial Guinea,61,Fruit Primary,1738,2023,14708.0,72927.0,4958.2,4.835997162455117,6.305334886442076,5.690321836879995,4.928289034384635,4.928289034384635,0.6804192155097069,0.4994653840583019,0.03712976732711773,0.017529967756156464,0.037902473921905745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19632391071657043,-0.1733145128981375,0.017364018852542726,0.02794527981058907,0.09411269682445157,0.14970381413898745,0.2536442215385712,0.40224972711386486,0.8216998830484665,0.7937016172878153,0.7904823582364232,0.7887602501990817,-9.374131093713535,2.6840965845873517,19.39260936320342,6.706089970913197,4.224370359694547,0.7816573278056919,0.7709390244529263,0.5606411531900729,0.2844505277468488,1.2213679956642427,1.7343267213739324,1.2590168934733124,1.1039158016867407,1.121469749218019,1.0087981944817976,1.0049868722324027,1.0100497575247862,1.0119756160275268,0.9924447744119778,0.9838399163911656,0.9747706157957211,0.9739385268529134,0.9824241099796011,0.9536735929766501,1.0827619636642303,1.090722823066231,-0.38909175068317137,1.0523160939087548,1.1790253824491883,2.4208134246430997
Equatorial Guinea,61,Oil palm fruit,254,2023,4007.0,41108.71,10259.8,1.0271940328307243,0.7347178922148456,0.753553810938173,0.0,0.0,0.0,0.0,1.0,0.9173357823753187,1.0153039740976,0.5480282149429435,1.4525072830049226,1.3819159206542473,1.3411321654935076,1.733876250418213,0.5825683268512238,0.9718436125487417,1.0551879446326944,0.7675342184388403,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6081172141582425,-0.001597842959778843,0.139533795089137,0.2450952804048449,0.1990547138266068,0.5429283276056159,0.7356115256593729,2.014599054973094,2.0145990549730945,,,,,,,,,,0.0,0.0,-0.08958981006558007,0.09171099883431703,0.9162589930944691,0.9310009878477434,0.9324015942013791,0.9825239060130442,1.0148312318370047,1.0117244282563,1.0100353221462735,0.9936271620452616
Equatorial Guinea,61,"Oilcrops, Cake Equivalent",1841,2023,9342.0,2068.21,221.4,1.590957894662122,1.1346329663460109,1.161777970340586,0.0,0.0,0.0,0.0,0.6211558414091177,0.6523132805782146,0.726564940213121,0.6125060082203693,2.0849237051728475,2.071981401251449,2.017978547033904,2.2311091060172914,0.9944252691681074,1.1760822969666251,1.2594298395725487,0.9038381608271858,0.0,-8.044343508087024,-8.04083764592105,-7.335905525219053,-11.130241437155908,0.0,3.78285053645718,-0.9898863379268369,-0.9921829482110138,-0.9894560743809717,-1.1756983356402546,0.12575647823815256,0.10935445126010986,-0.03581074712963506,1.3255915185325464,1.5314205631797992,1.655982057338918,1.73445562553842,1.7319920423683974,1.7413625473562782,1.4955514658859748,1.787551583080864,1.7823651166503416,1.766546895525041,1.7013226909515884,1.6477521465179001,1.8408375447179528,104.79780478068449,-10.463474669950719,-4.363680961928995,-2.799976720283917,-1.4493195908261363,0.7024319790724515,0.8306281365202428,0.8880063156605461,1.0226870770214882,1.044655753230305,1.0597918429039472,1.0771824177921463,1.0145504954470614
Equatorial Guinea,61,"Oilcrops, Oil Equivalent",1732,2023,9342.0,10221.88,1094.2,1.1587536632134043,0.8279697329448238,0.8487275876711492,0.0,0.0,0.0,0.0,0.8394145999890216,0.8427116654849575,0.9538129183348102,0.6155791282185178,1.6132175758625633,1.5523575144601638,1.5080159764942747,1.8694872548604191,0.6882546844034444,1.0282656181800787,1.1116110231494731,0.8051951068472735,0.0,-6.296484370550526,-6.300180219096396,-5.810982386343826,-8.428050747508701,0.0,12.028540211035347,-3.2782270587760114,-2.6814515759341293,-2.8103791578103263,-5.133638778105171,0.11720844636224984,0.08899031355173256,-0.14930456407603648,0.15975170867051355,1.2798517298419827,1.712952208368967,3.775991001018405,3.7325436347954133,5.710356559898295,4.804473178057559,5.774089382337111,5.756970702182591,5.7058369036857695,5.486141560957215,5.306475509366171,5.870661895649904,321.5732900580125,-6.221006833058345,-7.04282021345388,-6.924516560680357,-3.391116200055241,1.3679018977661475,0.8561926964348098,0.8662417502928759,1.0074194404142631,1.085974633275303,1.1385236323501038,1.1893103625366888,0.9513577670599074
Equatorial Guinea,61,Plantains and cooking bananas,489,2023,8099.0,41538.34,5129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7706072512260405,0.611873967190807,0.3963032330910339,0.04136078428574827,0.1052205414798592,-0.07461462690847619,0.023726572927079203,0.15785472735635103,0.13031510578604416,0.21117875968784675,0.5574885771000239,0.9929538534424375,1.1416441373672424,0.9889173914087507,0.9839104097256874,0.9825662974168078,1.0000341325272257,0.9987843378175748,1.0017616174830466,1.0011803315461658,0.9965396009437715,1.0008085809275469,1.0047283792554125,0.9880187587525838,0.9952062563419785,0.9994038371260572,0.9839769408381261,0.9596541352386425,0.9605557564340341,0.9563719049540428
Equatorial Guinea,61,"Roots and Tubers, Total",1720,2023,49820.0,215842.88,4332.4,2.466210147135919,2.830980512124657,0.29406544574206567,5.062994706530495,1.6239606996640066,2.08292353890321,0.7382714675774845,0.8944018806406464,1.456381708667718,1.895830456360773,1.458312676371739,1.6695896761502946,0.9431836483713805,0.5838406888281976,0.23696360610095127,0.047139866525401905,0.27908458794812413,2.12685760017434,0.4603846466398537,-0.09517992641342256,-1.393264977112207,-1.0630684992737207,1.29478468150601,1.2121378503694227,1.3502093327953284,1.1117136197577877,1.061346236103325,1.032840086651253,1.0386667391269553,3.0801277044612516,2.6354471362321163,-0.5846811913923662,1.7736895105001342,1.963010560505427,1.39563288030518,1.2369083874922788,1.1151593397838762,0.033408955860451145,1.6060089732396736,1.770662871332229,-1.7694573468829753,-1.9265153768005534,-2.839019329911893,-0.04391520777371603,0.5033190334124957,1.4528026569654486,0.08421599160302529,-1.2664159775628665,0.27674384808023766,0.3242099711790914,0.44074284178124856,0.3110093413358688,0.29163424581469205,0.2922901720005302,0.04883171580322823,-0.20475540937926798,-0.629877730316754,-0.5506787320015168,-0.541935072832465
Equatorial Guinea,61,Sweet potatoes,122,2023,19057.0,101448.71,5323.5,,,,,2.0029703022675895,2.00297030226759,2.1238343611460584,1.4794242116395286,1.6818395029358117,1.795255072079805,1.605513523379352,4.500528730116212,0.6815113066117746,0.9951381825040841,0.6474041813244006,0.37479292310410756,0.5218704146193375,4.2476749682631265,0.7346068949835247,-1.6018377320966226,-2.411047739855447,-2.6859794392102634,-1.3176962522499753,-0.041870550188885726,3.8004274336851043,0.20984535979618832,3.254260797395471,3.1192464872153987,3.1980434021588597,3.155410182776893,2.5883945637005175,-3.9035086767318,4.186567753219974,3.5942659681092484,1.3492930226014292,1.2980958182787876,0.9907700125818307,0.98267219328405,0.9907084738515339,1.0422042118098322,0.9491610647020907,0.9778077432728435,0.9858235673239142,0.984255350664114,0.9781398666397484,0.9750132534306462,0.3926955592627914,0.6568511386252208,0.11224758520895974,0.2214609637602267,0.5166654219048595,0.3648408433971505,0.34794239284284584,0.328147248930059,-0.06866734568429124,-0.24943438905032,-1.1801104925780124,-0.9098072935225423,-0.46430335343841467
Eritrea,178,Barley,44,2023,45000.0,65000.0,1444.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017188687038404944,0.1299365964221889,0.13341506283853283,0.09943717186080853,0.09213310707364462,0.11558523215564293,0.1220293435632997,0.1339921634044856,0.09485487730388639,0.08027964431793982,0.11148640374184514,0.15408361133829043,0.27585484794208576,0.27359794053048375,0.27946865812729615,0.3373927098479473,0.6428920660908718,0.4941559550001046,0.0,0.0,,,,,,,
Eritrea,178,"Beans, dry",176,2023,1839.0,120.04,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.162176475743165,0.9831774130949232,0.9119036072446719,0.8558842532762583,0.7694370003402696,0.32220816693451604,0.11718473279996251,0.01381654522793376,-0.12891928896201438,0.4175988193772296,0.47366673906878537,1.504516997183402,1.0226849641960893,0.9809076877765603,0.9854085023218463,1.0153907182783353,0.49557896707685867,-0.10570528601241845,0.0488445618295071,0.006455834292284177,0.001043047445806792,-0.3051671540633424,-0.3183142627165453,-0.09985963288866752,0.5028626812771579,0.3493298634442807,1.1587838394649954
Eritrea,178,"Broad beans and horse beans, dry",181,2023,519.0,314.04,605.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14887788201026297,0.6999793343146925,0.7121108104798194,0.6681991741533069,0.5708967220101225,0.4981523216580269,1.3763966696662582,0.0880827991304177,1.998392919066672,3.337362367560305,1.1689296653842793,1.0497241459956,0.7102453302310242,0.8260438276806271,0.8593518557384701,0.8767197326204847,0.9558973655016164,0.9774717557827975,0.9083557693616814,0.9304951767722655,0.9245127984463044,0.9488510995600182,0.9326993325348608,0.954452992976992,0.967061560385414,0.9199718633793141,0.955254026512223
Eritrea,178,Cereals n.e.c.,108,2023,42686.0,30240.47,708.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1470369393840092,0.20147115884816275,0.24237765940998723,0.2300869679097886,0.17049302421605447,0.04727329864361122,0.06396970791645996,0.05272207284270139,0.05041133842890046,0.27405795132249566,0.10501013097441077,-0.06921647246737804,0.21116269238312146,0.1998862979281625,0.1889447950819785,0.2597584917603861,0.11177672501042739,0.7917222922987988,0.9909569251939324,0.723155885867422,0.72055391819197,0.6086693150018694,0.6549043441712027,0.2112518212336709,0.06153912305860765,0.4755357848510604,0.4229778642734062
